gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/user.rb,c58e213a6f04,third-party apis,7.9,33,0,76,0.0,2,0.0,59,13,33,0.559
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/user/user_channel.rb,c58e213a6f04,third-party apis,6.1,16,0,66,0.0,2,0.0,29,11,15,0.517
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2.rb,c58e213a6f04,third-party apis,7.8,11,0,50,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service.rb,c58e213a6f04,third-party apis,9.7,87,0,78,0.0,2,0.0,74,12,36,0.486
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/binding.rb,c58e213a6f04,third-party apis,6.6,24,0,72,0.0,2,0.0,50,13,26,0.52
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel.rb,c58e213a6f04,third-party apis,9.0,40,0,78,0.0,2,0.0,65,13,36,0.554
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/invite.rb,c58e213a6f04,third-party apis,7.5,30,0,72,0.0,2,0.0,50,14,28,0.56
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/member.rb,c58e213a6f04,third-party apis,9.2,41,0,75,0.0,2,0.0,55,14,31,0.564
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/message.rb,c58e213a6f04,third-party apis,8.8,41,0,76,0.0,2,0.0,59,14,31,0.525
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/webhook.rb,c58e213a6f04,third-party apis,9.1,40,0,73,0.0,2,0.0,52,14,31,0.596
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/role.rb,c58e213a6f04,third-party apis,8.1,31,0,73,0.0,2,0.0,52,13,31,0.596
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user.rb,c58e213a6f04,third-party apis,8.2,34,0,77,0.0,2,0.0,61,13,34,0.557
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user/user_binding.rb,c58e213a6f04,third-party apis,6.5,24,0,72,0.0,2,0.0,50,14,26,0.52
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/user/user_channel.rb,c58e213a6f04,third-party apis,7.5,33,0,73,0.0,2,0.0,52,14,29,0.558
twilio-ruby,lib/twilio-ruby/rest/ip_messaging_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/knowledge/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/knowledge/v1/knowledge.rb,c58e213a6f04,third-party apis,7.5,23,0,67,0.0,2,0.0,70,18,37,0.529
twilio-ruby,lib/twilio-ruby/rest/knowledge/v1/knowledge/chunk.rb,c58e213a6f04,third-party apis,6.3,15,0,62,0.0,2,0.0,26,10,15,0.577
twilio-ruby,lib/twilio-ruby/rest/knowledge/v1/knowledge/knowledge_status.rb,c58e213a6f04,third-party apis,5.8,21,0,58,0.0,2,0.0,33,13,17,0.515
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2.rb,c58e213a6f04,third-party apis,11.6,16,0,75,0.0,2,0.0,8,4,4,0.5
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/chunk.rb,c58e213a6f04,third-party apis,6.9,15,0,61,0.0,2,0.0,23,9,15,0.652
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/knowledge.rb,c58e213a6f04,third-party apis,7.9,28,0,75,0.0,2,0.0,55,13,33,0.6
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/knowledge_basis.rb,c58e213a6f04,third-party apis,7.5,24,0,70,0.0,2,0.0,60,16,33,0.55
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/operation.rb,c58e213a6f04,third-party apis,5.8,21,0,65,0.0,2,0.0,37,12,17,0.459
twilio-ruby,lib/twilio-ruby/rest/knowledge/v2/search.rb,c58e213a6f04,third-party apis,6.3,22,0,56,0.0,2,0.0,32,13,19,0.594
twilio-ruby,lib/twilio-ruby/rest/knowledge_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/lookups/v1.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/lookups/v1/phone_number.rb,c58e213a6f04,third-party apis,6.6,32,0,58,0.0,2,0.0,36,12,17,0.472
twilio-ruby,lib/twilio-ruby/rest/lookups/v2.rb,c58e213a6f04,third-party apis,10.3,16,0,56,0.0,2,0.0,9,4,5,0.556
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/bucket.rb,c58e213a6f04,third-party apis,6.5,23,0,65,0.0,2,0.0,46,13,25,0.543
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/lookup_override.rb,c58e213a6f04,third-party apis,6.7,27,0,71,0.0,2,0.0,55,13,28,0.509
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/query.rb,c58e213a6f04,third-party apis,6.8,21,0,43,0.0,2,0.0,30,15,18,0.6
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/rate_limit.rb,c58e213a6f04,third-party apis,7.2,25,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/lookups_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1.rb,c58e213a6f04,third-party apis,7.3,11,0,43,0.0,2,0.0,7,4,4,0.571
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/available_add_on.rb,c58e213a6f04,third-party apis,6.5,21,0,64,0.0,2,0.0,44,12,25,0.568
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/available_add_on/available_add_on_extension.rb,c58e213a6f04,third-party apis,6.5,22,0,66,0.0,2,0.0,41,13,23,0.561
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/installed_add_on.rb,c58e213a6f04,third-party apis,8.1,32,0,72,0.0,2,0.0,57,12,35,0.614
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/installed_add_on/installed_add_on_extension.rb,c58e213a6f04,third-party apis,7.3,28,0,69,0.0,2,0.0,45,13,26,0.578
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/installed_add_on/installed_add_on_usage.rb,c58e213a6f04,third-party apis,6.5,22,0,52,0.0,2,0.0,21,11,13,0.619
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/module_data.rb,c58e213a6f04,third-party apis,7.1,28,0,62,0.0,2,0.0,29,9,13,0.448
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/module_data_management.rb,c58e213a6f04,third-party apis,7.4,39,0,64,0.0,2,0.0,42,12,20,0.476
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/referral_conversion.rb,c58e213a6f04,third-party apis,6.5,21,0,40,0.0,2,0.0,20,10,13,0.65
twilio-ruby,lib/twilio-ruby/rest/marketplace_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/memory/v1/bulk.rb,c58e213a6f04,third-party apis,6.1,22,0,56,0.0,2,0.0,34,14,19,0.559
twilio-ruby,lib/twilio-ruby/rest/memory/v1/conversation_summary.rb,c58e213a6f04,third-party apis,7.8,26,0,70,0.0,2,0.0,63,18,35,0.556
twilio-ruby,lib/twilio-ruby/rest/memory/v1/data_mapping.rb,c58e213a6f04,third-party apis,7.8,25,0,71,0.0,2,0.0,66,18,34,0.515
twilio-ruby,lib/twilio-ruby/rest/memory/v1/event.rb,c58e213a6f04,third-party apis,7.2,23,0,54,0.0,2,0.0,26,13,15,0.577
twilio-ruby,lib/twilio-ruby/rest/memory/v1/identifier.rb,c58e213a6f04,third-party apis,8.2,24,0,69,0.0,2,0.0,54,16,35,0.648
twilio-ruby,lib/twilio-ruby/rest/memory/v1/identity_resolution_setting.rb,c58e213a6f04,third-party apis,6.7,24,0,64,0.0,2,0.0,39,13,22,0.564
twilio-ruby,lib/twilio-ruby/rest/memory/v1/import.rb,c58e213a6f04,third-party apis,6.8,23,0,71,0.0,2,0.0,49,13,27,0.551
twilio-ruby,lib/twilio-ruby/rest/memory/v1/lookup.rb,c58e213a6f04,third-party apis,6.7,22,0,57,0.0,2,0.0,21,10,13,0.619
twilio-ruby,lib/twilio-ruby/rest/memory/v1/observation.rb,c58e213a6f04,third-party apis,8.1,26,0,71,0.0,2,0.0,59,16,35,0.593
twilio-ruby,lib/twilio-ruby/rest/memory/v1/operation.rb,c58e213a6f04,third-party apis,5.8,21,0,65,0.0,2,0.0,37,12,17,0.459
twilio-ruby,lib/twilio-ruby/rest/memory/v1/profile.rb,c58e213a6f04,third-party apis,7.8,27,0,70,0.0,2,0.0,57,16,33,0.579
twilio-ruby,lib/twilio-ruby/rest/memory/v1/recall.rb,c58e213a6f04,third-party apis,7.4,26,0,59,0.0,2,0.0,29,13,17,0.586
twilio-ruby,lib/twilio-ruby/rest/memory/v1/revision.rb,c58e213a6f04,third-party apis,6.5,16,0,68,0.0,2,0.0,28,9,15,0.536
twilio-ruby,lib/twilio-ruby/rest/memory/v1/store.rb,c58e213a6f04,third-party apis,7.4,24,0,70,0.0,2,0.0,61,16,33,0.541
twilio-ruby,lib/twilio-ruby/rest/memory/v1/trait.rb,c58e213a6f04,third-party apis,7.0,15,0,64,0.0,2,0.0,25,9,15,0.6
twilio-ruby,lib/twilio-ruby/rest/memory/v1/trait_group.rb,c58e213a6f04,third-party apis,8.3,33,0,69,0.0,2,0.0,67,20,36,0.537
twilio-ruby,lib/twilio-ruby/rest/memory_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/messaging.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,8,3,8,1.0
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,c58e213a6f04,third-party apis,7.0,34,0,76,0.0,2,0.0,67,12,33,0.493
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/brand_registration/brand_registration_otp.rb,c58e213a6f04,third-party apis,6.6,21,0,53,0.0,2,0.0,19,10,11,0.579
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/brand_registration/brand_vetting.rb,c58e213a6f04,third-party apis,7.2,29,0,70,0.0,2,0.0,47,13,25,0.532
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/deactivations.rb,c58e213a6f04,third-party apis,6.4,25,0,43,0.0,2,0.0,30,12,16,0.533
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_certs.rb,c58e213a6f04,third-party apis,6.8,27,0,65,0.0,2,0.0,43,12,23,0.535
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_config.rb,c58e213a6f04,third-party apis,7,33,0,63,0.0,2,0.0,41,12,20,0.488
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_config_messaging_service.rb,c58e213a6f04,third-party apis,5.6,21,0,61,0.0,2,0.0,38,12,17,0.447
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/domain_validate_dn.rb,c58e213a6f04,third-party apis,5.8,21,0,55,0.0,2,0.0,33,12,17,0.515
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/external_campaign.rb,c58e213a6f04,third-party apis,7.0,30,0,50,0.0,2,0.0,22,9,11,0.5
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/linkshortening_messaging_service.rb,c58e213a6f04,third-party apis,6.3,22,0,57,0.0,2,0.0,35,12,20,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/linkshortening_messaging_service_domain_association.rb,c58e213a6f04,third-party apis,5.9,21,0,53,0.0,2,0.0,32,12,17,0.531
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/request_managed_cert.rb,c58e213a6f04,third-party apis,5.6,21,0,61,0.0,2,0.0,38,12,17,0.447
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service.rb,c58e213a6f04,third-party apis,9.2,57,0,80,0.0,2,0.0,80,12,40,0.5
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/alpha_sender.rb,c58e213a6f04,third-party apis,7.3,27,0,71,0.0,2,0.0,48,13,28,0.583
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/channel_sender.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/destination_alpha_sender.rb,c58e213a6f04,third-party apis,7.4,29,0,71,0.0,2,0.0,49,13,28,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/phone_number.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/short_code.rb,c58e213a6f04,third-party apis,7.2,27,0,71,0.0,2,0.0,49,13,28,0.571
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person.rb,c58e213a6f04,third-party apis,8.6,62,0,81,0.0,2,0.0,73,13,31,0.425
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person_usecase.rb,c58e213a6f04,third-party apis,7.3,26,0,50,0.0,2,0.0,18,10,11,0.611
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/usecase.rb,c58e213a6f04,third-party apis,6.6,20,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/messaging/v2.rb,c58e213a6f04,third-party apis,7,11,0,40,0.0,2,0.0,5,4,4,0.8
twilio-ruby,lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,c58e213a6f04,third-party apis,7.3,22,0,62,0.0,2,0.0,85,28,38,0.447
twilio-ruby,lib/twilio-ruby/rest/messaging/v2/domain_certs.rb,c58e213a6f04,third-party apis,5.6,22,0,62,0.0,2,0.0,39,12,17,0.436
twilio-ruby,lib/twilio-ruby/rest/messaging/v2/typing_indicator.rb,c58e213a6f04,third-party apis,7.5,28,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/messaging/v3.rb,c58e213a6f04,third-party apis,3.7,5,0,0,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/messaging/v3/typing_indicator.rb,c58e213a6f04,third-party apis,6.8,21,0,40,0.0,2,0.0,20,10,13,0.65
twilio-ruby,lib/twilio-ruby/rest/messaging_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6
twilio-ruby,lib/twilio-ruby/rest/monitor/v1.rb,c58e213a6f04,third-party apis,7.8,11,0,50,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/monitor/v1/alert.rb,c58e213a6f04,third-party apis,6.1,31,0,70,0.0,2,0.0,54,12,23,0.426
twilio-ruby,lib/twilio-ruby/rest/monitor/v1/event.rb,c58e213a6f04,third-party apis,6.6,26,0,67,0.0,2,0.0,49,12,23,0.469
twilio-ruby,lib/twilio-ruby/rest/monitor_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/notify/v1.rb,c58e213a6f04,third-party apis,7.8,11,0,50,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/notify/v1/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608
twilio-ruby,lib/twilio-ruby/rest/notify/v1/service.rb,c58e213a6f04,third-party apis,9.2,53,0,76,0.0,2,0.0,67,12,35,0.522
twilio-ruby,lib/twilio-ruby/rest/notify/v1/service/binding.rb,c58e213a6f04,third-party apis,7.8,39,0,74,0.0,2,0.0,54,13,28,0.519
twilio-ruby,lib/twilio-ruby/rest/notify_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/bulk_eligibility.rb,c58e213a6f04,third-party apis,6.3,21,0,61,0.0,2,0.0,38,12,19,0.5
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/eligibility.rb,c58e213a6f04,third-party apis,6.7,21,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/embedded_session.rb,c58e213a6f04,third-party apis,6.3,22,0,55,0.0,2,0.0,22,10,13,0.591
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_all_port_in.rb,c58e213a6f04,third-party apis,7.1,20,0,56,0.0,2,0.0,27,9,15,0.556
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_port_in.rb,c58e213a6f04,third-party apis,6.4,30,0,69,0.0,2,0.0,58,15,28,0.483
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_port_in_phone_number.rb,c58e213a6f04,third-party apis,5.6,30,0,70,0.0,2,0.0,50,12,20,0.4
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_portability.rb,c58e213a6f04,third-party apis,6.1,28,0,61,0.0,2,0.0,38,12,17,0.447
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_webhook_configuration.rb,c58e213a6f04,third-party apis,6.3,21,0,48,0.0,2,0.0,21,9,11,0.524
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_webhook_configuration_delete.rb,c58e213a6f04,third-party apis,5.6,15,0,48,0.0,2,0.0,29,12,15,0.517
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/sender_id_registration.rb,c58e213a6f04,third-party apis,6.0,21,0,61,0.0,2,0.0,31,10,13,0.419
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/signing_request_configuration.rb,c58e213a6f04,third-party apis,7.1,21,0,61,0.0,2,0.0,31,9,17,0.548
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/webhook.rb,c58e213a6f04,third-party apis,6.0,20,0,52,0.0,2,0.0,23,9,11,0.478
twilio-ruby,lib/twilio-ruby/rest/numbers/v2.rb,c58e213a6f04,third-party apis,8.9,11,0,62,0.0,2,0.0,8,4,4,0.5
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/application.rb,c58e213a6f04,third-party apis,6.4,33,0,70,0.0,2,0.0,64,15,29,0.453
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/authorization_document.rb,c58e213a6f04,third-party apis,7.6,36,0,69,0.0,2,0.0,51,12,30,0.588
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/bulk_hosted_number_order.rb,c58e213a6f04,third-party apis,6.6,26,0,62,0.0,2,0.0,40,12,19,0.475
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,c58e213a6f04,third-party apis,6.2,31,0,62,0.0,2,0.0,40,12,17,0.425
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/hosted_number_order.rb,c58e213a6f04,third-party apis,8.3,56,0,76,0.0,2,0.0,68,12,31,0.456
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance.rb,c58e213a6f04,third-party apis,6.6,15,0,43,0.0,2,0.0,21,9,9,0.429
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle.rb,c58e213a6f04,third-party apis,9.2,40,0,75,0.0,2,0.0,63,13,37,0.587
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/bundle_copy.rb,c58e213a6f04,third-party apis,7.1,27,0,70,0.0,2,0.0,33,11,17,0.515
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/evaluation.rb,c58e213a6f04,third-party apis,6.9,22,0,69,0.0,2,0.0,45,14,25,0.556
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/item_assignment.rb,c58e213a6f04,third-party apis,7.5,27,0,70,0.0,2,0.0,46,14,28,0.609
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,c58e213a6f04,third-party apis,6.3,27,0,67,0.0,2,0.0,27,11,11,0.407
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/end_user.rb,c58e213a6f04,third-party apis,8.2,30,0,69,0.0,2,0.0,51,13,31,0.608
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/end_user_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/regulation.rb,c58e213a6f04,third-party apis,7.1,26,0,62,0.0,2,0.0,42,13,23,0.548
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/supporting_document.rb,c58e213a6f04,third-party apis,7.9,30,0,71,0.0,2,0.0,55,13,31,0.564
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/supporting_document_type.rb,c58e213a6f04,third-party apis,6.5,21,0,60,0.0,2,0.0,40,13,23,0.575
twilio-ruby,lib/twilio-ruby/rest/numbers/v3.rb,c58e213a6f04,third-party apis,3.7,5,0,0,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/numbers_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6
twilio-ruby,lib/twilio-ruby/rest/oauth/v1.rb,c58e213a6f04,third-party apis,3.8,6,0,0,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/oauth/v1/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/oauth/v1/token.rb,c58e213a6f04,third-party apis,8.0,40,0,50,0.0,2,0.0,22,9,11,0.5
twilio-ruby,lib/twilio-ruby/rest/oauth/v2.rb,c58e213a6f04,third-party apis,3.8,6,0,0,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/oauth/v2/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/oauth/v2/token.rb,c58e213a6f04,third-party apis,8.3,44,0,50,0.0,2,0.0,22,9,11,0.5
twilio-ruby,lib/twilio-ruby/rest/oauth_base.rb,c58e213a6f04,third-party apis,4.2,8,0,0,0.0,1,0.0,4,3,3,0.75
twilio-ruby,lib/twilio-ruby/rest/preview.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,8,3,8,1.0
twilio-ruby,lib/twilio-ruby/rest/preview/hosted_numbers.rb,c58e213a6f04,third-party apis,7.8,11,0,50,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/preview/hosted_numbers/authorization_document.rb,c58e213a6f04,third-party apis,8.9,39,0,69,0.0,2,0.0,51,12,30,0.588
twilio-ruby,lib/twilio-ruby/rest/preview/hosted_numbers/hosted_number_order.rb,c58e213a6f04,third-party apis,9.1,58,0,76,0.0,2,0.0,66,12,31,0.47
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace.rb,c58e213a6f04,third-party apis,7.8,11,0,50,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/available_add_on.rb,c58e213a6f04,third-party apis,6.5,21,0,64,0.0,2,0.0,44,12,25,0.568
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/available_add_on/available_add_on_extension.rb,c58e213a6f04,third-party apis,6.5,22,0,66,0.0,2,0.0,41,13,23,0.561
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/installed_add_on.rb,c58e213a6f04,third-party apis,8.1,32,0,71,0.0,2,0.0,55,12,33,0.6
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/installed_add_on/installed_add_on_extension.rb,c58e213a6f04,third-party apis,7.3,28,0,69,0.0,2,0.0,45,13,26,0.578
twilio-ruby,lib/twilio-ruby/rest/preview/wireless.rb,c58e213a6f04,third-party apis,8.6,11,0,60,0.0,2,0.0,5,4,3,0.6
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/command.rb,c58e213a6f04,third-party apis,7.7,38,0,67,0.0,2,0.0,48,12,25,0.521
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/rate_plan.rb,c58e213a6f04,third-party apis,8.2,44,0,72,0.0,2,0.0,57,12,31,0.544
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/sim.rb,c58e213a6f04,third-party apis,8.1,57,0,74,0.0,2,0.0,62,12,27,0.435
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/sim/usage.rb,c58e213a6f04,third-party apis,6.1,28,0,63,0.0,2,0.0,38,13,17,0.447
twilio-ruby,lib/twilio-ruby/rest/preview_base.rb,c58e213a6f04,third-party apis,4.2,9,0,0,0.0,1,0.0,5,3,3,0.6
twilio-ruby,lib/twilio-ruby/rest/preview_iam/v1.rb,c58e213a6f04,third-party apis,3.8,6,0,0,0.0,2,0.0,4,4,3,0.75
twilio-ruby,lib/twilio-ruby/rest/preview_iam/v1/authorize.rb,c58e213a6f04,third-party apis,8.1,33,0,39,0.0,2,0.0,18,9,11,0.611
twilio-ruby,lib/twilio-ruby/rest/preview_iam/v1/token.rb,c58e213a6f04,third-party apis,8.0,40,0,50,0.0,2,0.0,22,9,11,0.5
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless.rb,c58e213a6f04,third-party apis,6.3,11,0,33,0.0,2,0.0,3,4,3,1.0
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless/organization.rb,c58e213a6f04,third-party apis,6.5,21,0,57,0.0,2,0.0,37,12,22,0.595
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless/organization/account.rb,c58e213a6f04,third-party apis,6.6,22,0,65,0.0,2,0.0,40,13,23,0.575
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless/organization/role_assignment.rb,c58e213a6f04,third-party apis,6.9,22,0,69,0.0,2,0.0,49,14,27,0.551
twilio-ruby,lib/twilio-ruby/rest/preview_iam/versionless/organization/user.rb,c58e213a6f04,third-party apis,8.2,28,0,73,0.0,2,0.0,74,19,40,0.541
twilio-ruby,lib/twilio-ruby/rest/preview_iam_base.rb,c58e213a6f04,third-party apis,4.3,7,0,0,0.0,1,0.0,3,3,3,1.0
twilio-ruby,lib/twilio-ruby/rest/pricing.rb,c58e213a6f04,third-party apis,4,4,0,0,0.0,2,0.0,5,3,5,1.0
twilio-ruby,lib/twilio-ruby/rest/pricing/v1.rb,c58e213a6f04,third-party apis,7,11,0,40,0.0,2,0.0,5,4,4,0.8
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/messaging.rb,c58e213a6f04,third-party apis,5.5,15,0,25,0.0,2,0.0,16,9,9,0.562
twilio-ruby,lib/twilio-ruby/rest/pricing/v1/messaging/country.rb,c58e213a6f04,third-party apis,6.5,21,0,61,0.0,2,0.0,41,13,23,0.561
